_raw,index,host,source,sourcetype
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",canonicalName=naa.60a980006471682f4f6f67436a433878, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a433878, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a433878, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a433878)"", key=key-vim.host.ScsiDisk-020005000060a980006471682f4f6f67436a4338784c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;67;56;120;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020005000060a980006471682f4f6f67436a4338784c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-2",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",canonicalName=naa.500000e116f4aa60, deviceName=/vmfs/devices/disks/naa.500000e116f4aa60, devicePath=/vmfs/devices/disks/naa.500000e116f4aa60, deviceType=disk, displayName=""Local FUJITSU Disk (naa.500000e116f4aa60)"", key=key-vim.host.ScsiDisk-0200000000500000e116f4aa604d4245323037, lunType=disk, model=MBE2073RC, operationalState=[ok], revision=D905, scsiLevel=5, serialNumber=unavailable, standardInquiry=[0;0;5;18;91;0;16;2;70;85;74;73;84;83;85;32;77;66;69;50;48;55;51;82;67;32;32;32;32;32;32;32;68;57;48;53;68;53;65;52;80;66;49;48;49;49;56;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=0200000000500000e116f4aa604d4245323037, vStorageSupport=vStorageUnknown, vendor=FUJITSU,subpath=config/storageDevice/scsiLun-1",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",canonicalName=mpx.vmhba0:C0:T0:L0, deviceName=/vmfs/devices/cdrom/mpx.vmhba0:C0:T0:L0, deviceType=cdrom, displayName=""Local TEAC CD-ROM (mpx.vmhba0:C0:T0:L0)"", key=key-vim.host.ScsiLun-0005000000766d686261303a303a30, lunType=cdrom, model=DVD-ROM DV-28SW, operationalState=[ok], revision=R.2A, scsiLevel=5, serialNumber=unavailable, standardInquiry=[5;-128;5;50;91;0;0;0;84;69;65;67;32;32;32;32;68;86;68;45;82;79;77;32;68;86;45;50;56;83;87;32;82;46;50;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=0005000000766d686261303a303a30, vStorageSupport=vStorageUnknown, vendor=TEAC,subpath=config/storageDevice/scsiLun-0",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6a43785a5764, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6a43785a5764, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6a43785a5764, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6a43785a5764)"", key=key-vim.host.ScsiDisk-02000c000060a9800064724939504a6a43785a57644c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;106;67;120;90;87;100;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000c000060a9800064724939504a6a43785a57644c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-26",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6a43785a526d, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6a43785a526d, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6a43785a526d, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6a43785a526d)"", key=key-vim.host.ScsiDisk-02000b000060a9800064724939504a6a43785a526d4c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;106;67;120;90;82;109;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000b000060a9800064724939504a6a43785a526d4c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-25",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6958332f4637, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6958332f4637, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6958332f4637, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6958332f4637)"", key=key-vim.host.ScsiDisk-02000a000060a9800064724939504a6958332f46374c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;105;88;51;47;70;55;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000a000060a9800064724939504a6958332f46374c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-24",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6958334c526b, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6958334c526b, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6958334c526b, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6958334c526b)"", key=key-vim.host.ScsiDisk-020009000060a9800064724939504a6958334c526b4c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;105;88;51;76;82;107;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020009000060a9800064724939504a6958334c526b4c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-23",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f69386c343961, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f69386c343961, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f69386c343961, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f69386c343961)"", key=key-vim.host.ScsiDisk-02000d000060a980006471682f4f6f69386c3439614c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;105;56;108;52;57;97;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000d000060a980006471682f4f6f69386c3439614c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-22",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f687366767a46, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f687366767a46, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f687366767a46, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f687366767a46)"", key=key-vim.host.ScsiDisk-02000a000060a980006471682f4f6f687366767a464c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;104;115;102;118;122;70;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000a000060a980006471682f4f6f687366767a464c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-21",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f687366786865, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f687366786865, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f687366786865, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f687366786865)"", key=key-vim.host.ScsiDisk-02000c000060a980006471682f4f6f6873667868654c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;104;115;102;120;104;101;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000c000060a980006471682f4f6f6873667868654c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-20",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f687366767378, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f687366767378, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f687366767378, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f687366767378)"", key=key-vim.host.ScsiDisk-020009000060a980006471682f4f6f6873667673784c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;104;115;102;118;115;120;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020009000060a980006471682f4f6f6873667673784c554e202020, vStorageSupport=vStorageSupported, vendor=NETAPP,subpath=config/storageDevice/scsiLun-19",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f687366773372, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f687366773372, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f687366773372, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f687366773372)"", key=key-vim.host.ScsiDisk-02000b000060a980006471682f4f6f6873667733724c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;104;115;102;119;51;114;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=02000b000060a980006471682f4f6f6873667733724c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-18",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a9800064724939504a6743696f7037, deviceName=/vmfs/devices/disks/naa.60a9800064724939504a6743696f7037, devicePath=/vmfs/devices/disks/naa.60a9800064724939504a6743696f7037, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a9800064724939504a6743696f7037)"", key=key-vim.host.ScsiDisk-020008000060a9800064724939504a6743696f70374c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;114;73;57;80;74;103;67;105;111;112;55;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020008000060a9800064724939504a6743696f70374c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-17",vmware,VCENTER41,ScsiLun,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",canonicalName=naa.60a980006471682f4f6f67436a456a62, deviceName=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a456a62, devicePath=/vmfs/devices/disks/naa.60a980006471682f4f6f67436a456a62, deviceType=disk, displayName=""NETAPP iSCSI Disk (naa.60a980006471682f4f6f67436a456a62)"", key=key-vim.host.ScsiDisk-020008000060a980006471682f4f6f67436a456a624c554e202020, lunType=disk, model=LUN, operationalState=[ok], revision=8020, scsiLevel=4, serialNumber=unavailable, standardInquiry=[0;0;4;50;112;8;16;2;78;69;84;65;80;80;32;32;76;85;78;32;32;32;32;32;32;32;32;32;32;32;32;32;56;48;50;48;100;113;104;47;79;111;103;67;106;69;106;98;0;0;0;0;0;0;0;0;0;0;9;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;83;51;50;52;48;32;32;32;32;32;32;32;32;32;79;78;84;65;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0], uuid=020008000060a980006471682f4f6f67436a456a624c554e202020, vStorageSupport=vStorageUnknown, vendor=NETAPP,subpath=config/storageDevice/scsiLun-16",vmware,VCENTER41,ScsiLun,vmware:inv
